,brand_name,calories,carbohydrate,fat,fiber,food_name,food_type,measurement_description,metric_serving_amount,metric_serving_unit,number_of_units,protein,saturated_fat,serving_description,sugar,trans_fat
0,Hershey's,210.0,27.0,11.0,1.0,Kit Kat Candy Bar,Brand,serving,42.000,ml,1.000,3.0,7.0,4 piece bar,21.0,0.0
1,Hershey's,280.0,37.0,15.0,1.0,Kit Kat (Large Size),Brand,serving,57.000,g,1.000,4.0,10.0,1 package,29.0,0.0
2,Nestle,230.0,29.0,12.0,1.0,Kit Kat,Brand,serving,45.000,g,1.000,3.0,7.0,1 bar,22.0,0.1
3,Hershey's,210.0,28.0,11.0,1.0,Kit Kat,Brand,serving,42.000,g,1.000,3.0,7.0,3 two peice bars,22.0,0.0
4,Hershey's,210.0,27.0,11.0,1.0,Kit Kat Big Kat,Brand,serving,,,1.000,3.0,7.0,1 package,21.0,
5,Nestle,106.0,10.0,6.1,1.0,Kit Kat Dark,Brand,serving,15.000,g,1.000,1.0,2.5,1 bar,6.0,0.0
6,Hershey's,220.0,26.0,12.0,,Kit Kat White,Brand,serving,42.000,g,1.000,3.0,,1 four-piece bar,,
7,Nestle,220.0,29.0,12.0,1.0,Kit Kat Extra Crispy,Brand,serving,45.000,g,1.000,3.0,8.0,1 bar,23.0,0.0
8,Hershey's,200.0,26.0,11.0,1.0,Kit Kat Caramel,Brand,serving,41.000,g,1.000,3.0,7.0,1 package,22.0,0.0
